UNID,NoteID,ParentUNID,Created,Modified,LastUpdatedBy,Attachments,CaseNumber,Stage,Source,AuthFileName,AuthFileLine,AuthorizationDate,EnteredDate,EnteredBy,Priority,ServiceNumber,VeteranLastName,VeteranFirstName,VeteranMI,VeteranRank,Branch,ServiceFrom,ServiceTo,Era,Deceased,RequesterKey,RequesterName,Relationship,AssignedCSR,LineCount,EngravingRequired,EngravingDate,EngravingJobNumber,AssemblyDate,QCResult,WarehouseDate,PickBin,ShippedDate,TrackingNumber,ClosedDate,DaysOpen,AgingFlag,HoldReason,StageBeforeHold,ShipToName,ShipToStreet,ShipToCity,ShipToState,ShipToZIP,Remarks,StatusHistory,DocReaders,DocAuthors,LookupKey,DaysInStage,LastModifiedBy,LastModifiedDate,AgingLastEval
70B13D319ADAAABEDC9354B7E271CF53,963E,,09/04/2025 17:33:34,10/27/2025 09:33:34,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2025-000085,Closed,Manual,,,08/06/2025,09/04/2025,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,Routine,RA 18 980 921,Vosburgh,Sandra,B,SFC,Army Reserve,09/15/1965,01/17/1970,Vietnam,Yes,RQ000698,Joshua Vosburgh,Spouse,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,1,No,,,09/20/2025 21:33:34,Pass,10/01/2025 02:33:34,F-07-6,10/10/2025 06:33:34,9405 5574 9851 2613 5014 68,10/27/2025 09:33:34,53,,,,Joshua Vosburgh,2021 Madison Ln,Nashville,TN,37249-5800,,09/04/2025 17:33 | (new) -> Authorized | Dwayne Petrakis;09/20/2025 21:33 | Authorized -> Assembly/QC | Benedetta Kowalczyk;10/01/2025 02:33 | Assembly/QC -> Warehouse | Tamsin Greylock;10/10/2025 06:33 | Warehouse -> Shipped | Yolanda Strickland-Oby;10/27/2025 09:33 | Shipped -> Closed | Lorraine Whitcombe,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],VOSBURGH|SANDRA|37249,0,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,10/27/2025 09:33:34,
92569C83A608B9B919490C39A305DA60,9646,,05/06/2024 10:57:29,06/09/2024 19:57:29,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2024-000071,Closed,HRC,HRC_AWD_20080814_4.txt,196,08/14/2008,05/06/2024,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,***-**-2140,Galbreath,Norman,M,COL,Army National Guard,09/22/1986,12/26/1994,Cold War,No,RQ002006,Anthony Galbreath,Daughter,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,6,No,,,05/15/2024 12:57:29,Pass,05/19/2024 13:57:29,D-11-4,05/25/2024 16:57:29,9405 5100 6746 3228 3515 24,06/09/2024 19:57:29,34,,,,Anthony Galbreath,3641 Bradley Way,Boston,MA,02165,Requester called to confirm address.,05/06/2024 10:57 | (new) -> Authorized | HRC-Transfer;05/15/2024 12:57 | Authorized -> Assembly/QC | Renata Vasquez-Holm;05/19/2024 13:57 | Assembly/QC -> Warehouse | Tamsin Greylock;05/25/2024 16:57 | Warehouse -> Shipped | Cletus Marchbanks;06/09/2024 19:57 | Shipped -> Closed | Renata Vasquez-Holm,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],GALBREATH|NORMAN|02165,0,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,06/09/2024 19:57:29,
9F52DE24DBD1D4546C69EA91D2CCDDFA,9662,,03/21/2022 11:13:22,05/03/2022 18:13:22,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2022-000066,Closed,NPRC,nprc_awd_20071211_b46.dat,300,12/11/2007,03/21/2022,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 14 717 105,Escobedo,Harold,W,PV2,Army of the United States,12/08/1973,05/08/1977,Vietnam,Yes,RQ000724,Steven Escobedo-Ruiz,Son,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,4,No,,,04/08/2022 13:13:22,Pass,04/11/2022 17:13:22,C-16-2,04/18/2022 17:13:22,9405 5798 5812 5339 1724 32,05/03/2022 18:13:22,43,,,,Steven Escobedo-Ruiz,3774 Oak Ave,Sioux Falls,SD,57176-1527,Congressional interest - Rep. office case #290316,03/21/2022 11:13 | (new) -> Authorized | HRC-Transfer;04/08/2022 13:13 | Authorized -> Assembly/QC | Ret Hamlin;04/11/2022 17:13 | Assembly/QC -> Warehouse | Tamsin Greylock;04/18/2022 17:13 | Warehouse -> Shipped | Cletus Marchbanks;05/03/2022 18:13 | Shipped -> Closed | Renata Vasquez-Holm,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],ESCOBEDO|HAROLD|57176,0,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,05/03/2022 18:13:22,
8D908CA3CB2CD68D527427E139339C8E,9676,,05/26/2010 12:36:53,07/04/2010 23:36:53,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2010-000051,Closed,HRC,HRC_AWD_20080814_4.txt,122,08/14/2008,05/26/2010,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,***-**-7724,Pettiford,Carol,S,SFC,Army Reserve,08/28/2010,03/19/2018,Global War on Terrorism,No,RQ002387,Carol Pettiford,Self,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,3,No,,,06/05/2010 17:36:53,Pass,06/14/2010 20:36:53,D-05-4,06/23/2010 20:36:53,9405 5206 6164 9668 4197 51,07/04/2010 23:36:53,39,,,,Carol Pettiford,3544 Sycamore Ave,Phoenix,AZ,85002,Requester called to confirm address.,05/26/2010 12:36 | (new) -> Authorized | HRC-Transfer;06/05/2010 17:36 | Authorized -> Assembly/QC | Dwayne Petrakis;06/14/2010 20:36 | Assembly/QC -> Warehouse | Tamsin Greylock;06/23/2010 20:36 | Warehouse -> Shipped | Yolanda Strickland-Oby;07/04/2010 23:36 | Shipped -> Closed | Dwayne Petrakis,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],PETTIFORD|CAROL|85002,0,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,07/04/2010 23:36:53,
ED42E2C2FD19EBA0B8B509F5FF118A69,9686,,08/11/2014 11:40:39,09/17/2014 21:40:39,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2014-000069,Closed,NPRC,nprc_awd_20120810_b62.dat,141,08/10/2012,08/11/2014,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,35 375 713,Washington,Marcus,D,PFC,Regular Army,08/21/1942,08/26/1944,World War II,Yes,RQ000827,Donna Washington-Pryce,Spouse,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,1,No,,,08/25/2014 15:40:39,Pass,08/28/2014 16:40:39,C-07-3,09/02/2014 18:40:39,9405 5455 8935 7507 8358 90,09/17/2014 21:40:39,37,,,,Donna Washington-Pryce,4568 Poplar Dr Apt 12B,St. Louis,MO,63147,,08/11/2014 11:40 | (new) -> Authorized | HRC-Transfer;08/25/2014 15:40 | Authorized -> Assembly/QC | Ret Hamlin;08/28/2014 16:40 | Assembly/QC -> Warehouse | Ignatius Pardo;09/02/2014 18:40 | Warehouse -> Shipped | Cletus Marchbanks;09/17/2014 21:40 | Shipped -> Closed | Benedetta Kowalczyk,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],WASHINGTON|MARCUS|63147,0,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,09/17/2014 21:40:39,
67785A9E116451BD55D5142EAF844932,968E,,03/26/2012 10:41:12,05/05/2012 20:41:12,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2012-000080,Closed,NPRC,nprc_awd_20071211_b46.dat,66,12/11/2007,03/26/2012,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,***-**-5103,Reyes,Sarah,M,PV2,Army Reserve,02/03/1986,05/14/1991,Gulf War,Yes,RQ000273,Anthony Reyes-Almonte,Sibling,CN=Marlene Okafor/OU=CHPSID/O=TACOM,1,No,,,04/01/2012 11:41:12,Pass,04/07/2012 16:41:12,C-20-3,04/14/2012 19:41:12,9405 5820 7446 5933 9249 45,05/05/2012 20:41:12,40,,,,Anthony Reyes-Almonte,6716 Bradley Blvd,Albany,NY,12203,,03/26/2012 10:41 | (new) -> Authorized | HRC-Transfer;04/01/2012 11:41 | Authorized -> Assembly/QC | Lorraine Whitcombe;04/07/2012 16:41 | Assembly/QC -> Warehouse | Tamsin Greylock;04/14/2012 19:41 | Warehouse -> Shipped | Cletus Marchbanks;05/05/2012 20:41 | Shipped -> Closed | Ret Hamlin,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Marlene Okafor/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],REYES|SARAH|12203,0,CN=Ret Hamlin/OU=CHPSID/O=TACOM,05/05/2012 20:41:12,
391F74738C43970A1B4611F5D19DAD9D,9696,,12/06/2012 10:18:21,01/13/2013 21:18:21,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2012-000081,Closed,HRC,HRC_AWD_20111212_1.txt,329,12/12/2011,12/06/2012,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 14 275 747,Gastrelle,Charles,E,PVT,Army of the United States,05/26/1971,01/09/1974,Vietnam,Yes,RQ000455,Nicole Gastrelle,Daughter,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,2,No,,,12/13/2012 13:18:21,Pass,12/15/2012 13:18:21,E-23-3,12/19/2012 16:18:21,9405 5316 6840 4676 4338 80,01/13/2013 21:18:21,38,,,,Nicole Gastrelle,4461 Birch St Apt 25D,San Diego,CA,92175,,12/06/2012 10:18 | (new) -> Authorized | HRC-Transfer;12/13/2012 13:18 | Authorized -> Assembly/QC | Ret Hamlin;12/15/2012 13:18 | Assembly/QC -> Warehouse | Ignatius Pardo;12/19/2012 16:18 | Warehouse -> Shipped | Yolanda Strickland-Oby;01/13/2013 21:18 | Shipped -> Closed | Dwayne Petrakis,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],GASTRELLE|CHARLES|92175,0,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,01/13/2013 21:18:21,
9217B900BE3E9211712A0512B443B747,96A2,,10/03/2005 07:33:01,11/01/2005 16:33:01,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2005-000074,Closed,HRC,,,09 SEP 05,10/03/2005,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 14 690 613,Montgomerie,Daniel,,CPL,Army Reserve,12/20/1967,03/20/1974,Vietnam,No,RQ001487,Daniel Montgomerie,Self,CN=Marlene Okafor/OU=CHPSID/O=TACOM,2,Yes,10/07/2005 11:33:01,ENG-2005-00847,10/21/2005 11:33:01,Pass,10/23/2005 12:33:01,A-17-6,10/24/2005 15:33:01,9405 5380 2025 2857 2130 57,11/01/2005 16:33:01,29,,,,Daniel Montgomerie,1583 Maple St,Wilmington,DE,19814,Requester called to confirm address.,10/03/2005 07:33 | (new) -> Authorized | HRC-Transfer;10/07/2005 11:33 | Authorized -> Engraving | Lorraine Whitcombe;10/21/2005 11:33 | Engraving -> Assembly/QC | Hector Amundsen;10/23/2005 12:33 | Assembly/QC -> Warehouse | Tamsin Greylock;10/24/2005 15:33 | Warehouse -> Shipped | Yolanda Strickland-Oby;11/01/2005 16:33 | Shipped -> Closed | Dwayne Petrakis,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Marlene Okafor/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],MONTGOMERIE|DANIEL|19814,0,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,11/01/2005 16:33:01,
5E82B5A2247494F751A6281EF4CE06E5,96AE,,06/11/2026 15:35:01,06/11/2026 15:35:01,CN=HAAS-APP01/O=TACOM,,VMA-2026-000364,Authorized,HRC,HRC_AWD_20111212_1.txt,330,12/12/2011,06/11/2026,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,***-**-9589,Montgomerie,Howard,W,SPC,Army Reserve,04/25/2013,01/27/2024,Global War on Terrorism,No,RQ000280,Howard Montgomerie,Self,CN=Ret Hamlin/OU=CHPSID/O=TACOM,5,No,,,,,,,,,,82,Red,,,Howard Montgomerie,679 Laurel Rd,Columbia,SC,29261,NOK provided DD-214 copy.,06/11/2026 15:35 | (new) -> Authorized | HRC-Transfer;08/31/2026 02:56 | AgingFlag -> Red (82 days) | NightlyAging,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],MONTGOMERIE|HOWARD|29261,82,CN=HRC-Transfer/OU=Agents/O=TACOM,06/11/2026 15:35:01,09/01/2026 02:30:00
1AF06A487FA13BBD2B307260DBCBC304,96C6,,10/01/2019 11:44:55,11/18/2019 19:44:55,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2019-000072,Closed,NPRC,nprc_awd_20080321_b43.dat,213,03/21/2008,10/01/2019,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,34 635 770,Benavidez,Susan,,S/SGT,Army Air Forces,03/27/1943,06/01/1945,World War II,Yes,RQ002114,Carlos Benavidez-Cruz,Son,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,2,No,,,10/14/2019 13:44:55,Pass,10/24/2019 13:44:55,G-09-5,10/25/2019 16:44:55,9405 5972 7989 6803 8025 20,11/18/2019 19:44:55,48,,,,Carlos Benavidez-Cruz,3656 Bradley Ave,Fresno,CA,93733,,10/01/2019 11:44 | (new) -> Authorized | HRC-Transfer;10/14/2019 13:44 | Authorized -> Assembly/QC | Dwayne Petrakis;10/24/2019 13:44 | Assembly/QC -> Warehouse | Tamsin Greylock;10/25/2019 16:44 | Warehouse -> Shipped | Cletus Marchbanks;11/18/2019 19:44 | Shipped -> Closed | Lorraine Whitcombe,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],BENAVIDEZ|SUSAN|93733,0,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,11/18/2019 19:44:55,
773786F03B55801088A773E2D9ACB71C,96D2,,04/02/2026 16:11:22,05/02/2026 05:11:22,CN=HAAS-APP01/O=TACOM,,VMA-2026-000365,Warehouse,HRC,HRC_AWD_20211202_9.txt,47,12/02/2021,04/02/2026,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 16 789 698,Castellanos,Darnell,J,PVT,Army National Guard,07/16/1948,01/03/1951,Korea,Yes,RQ000711,Jose Castellanos,Spouse,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,3,Yes,04/12/2026 19:11:22,ENG-2026-00848,04/30/2026 00:11:22,Pass,05/02/2026 05:11:22,D-05-2,,,,152,Red,,,Jose Castellanos,1423 Laurel St,Sacramento,CA,95872,,04/02/2026 16:11 | (new) -> Authorized | HRC-Transfer;04/12/2026 19:11 | Authorized -> Engraving | Dwayne Petrakis;04/30/2026 00:11 | Engraving -> Assembly/QC | Oswaldo Ferreira-Lund;05/02/2026 05:11 | Assembly/QC -> Warehouse | Ignatius Pardo;08/31/2026 02:20 | AgingFlag -> Red (152 days) | NightlyAging,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],CASTELLANOS|DARNELL|95872,122,CN=Ignatius Pardo/OU=CHPSID/O=TACOM,05/02/2026 05:11:22,09/01/2026 02:30:00
EB8CE24615C62C7A1F111892A8E293C5,96E2,,05/07/2014 09:59:07,07/03/2014 04:59:07,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2014-000070,Closed,Congressional,,,04/01/2014,05/07/2014,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,Congressional,RA 11 922 297,Haverstock,Arthur,,T/SGT,Regular Army,08/08/1953,05/08/1958,Korea,Yes,RQ000867,Daniel Haverstock,Son,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,4,Yes,05/15/2014 13:59:07,ENG-2014-00849,05/28/2014 18:59:07,Pass,06/02/2014 21:59:07,B-20-5,06/10/2014 23:59:07,9405 5700 3545 2838 6347 34,07/03/2014 04:59:07,57,,,,Daniel Haverstock,9188 Eisenhower Way,Atlanta,GA,30303-8842,,05/07/2014 09:59 | (new) -> Authorized | Lorraine Whitcombe;05/15/2014 13:59 | Authorized -> Engraving | Renata Vasquez-Holm;05/28/2014 18:59 | Engraving -> Assembly/QC | Oswaldo Ferreira-Lund;06/02/2014 21:59 | Assembly/QC -> Warehouse | Ignatius Pardo;06/10/2014 23:59 | Warehouse -> Shipped | Cletus Marchbanks;07/03/2014 04:59 | Shipped -> Closed | Ret Hamlin,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],HAVERSTOCK|ARTHUR|30303,0,CN=Ret Hamlin/OU=CHPSID/O=TACOM,07/03/2014 04:59:07,
A6A3AC836E362DA0FA7A9E343837D3F0,96F6,,09/02/2019 08:08:20,10/12/2019 19:08:20,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2019-000073,Closed,Manual,,,08/12/2019,09/02/2019,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,Routine,***-**-1693,Northway,Ralph,D,CPL,Army National Guard,10/27/2013,04/30/2017,Global War on Terrorism,No,RQ000018,Stephanie Northway,Grandchild,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,1,No,,,09/12/2019 10:08:20,Pass,09/17/2019 14:08:20,D-13-4,09/24/2019 18:08:20,9405 5982 5436 9298 1665 75,10/12/2019 19:08:20,40,,,,Stephanie Northway,2591 Madison Dr,El Paso,TX,79990-7467,Congressional interest - Rep. office case #936080,09/02/2019 08:08 | (new) -> Authorized | Benedetta Kowalczyk;09/12/2019 10:08 | Authorized -> Assembly/QC | Marlene Okafor;09/17/2019 14:08 | Assembly/QC -> Warehouse | Tamsin Greylock;09/24/2019 18:08 | Warehouse -> Shipped | Yolanda Strickland-Oby;10/12/2019 19:08 | Shipped -> Closed | Lorraine Whitcombe,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],NORTHWAY|RALPH|79990,0,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,10/12/2019 19:08:20,
C355D95F3307F5703E48D1F71AD64EA9,96FE,,06/02/2026 09:38:17,06/18/2026 14:38:17,CN=HAAS-APP01/O=TACOM,,VMA-2026-000366,Engraving,HRC,HRC_AWD_20241111_6.txt,248,11/11/2024,06/02/2026,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,***-**-6440,Hollinbeck,Brandon,T,PFC,Regular Army,12/21/2012,04/10/2017,Global War on Terrorism,No,RQ000824,Brandon Hollinbeck,Self,CN=Ret Hamlin/OU=CHPSID/O=TACOM,3,No,,,06/18/2026 14:38:17,,,,,,,91,Red,,,Brandon Hollinbeck,1543 Walnut Ave,Norfolk,VA,23572,,06/02/2026 09:38 | (new) -> Authorized | HRC-Transfer;06/18/2026 14:38 | Authorized -> Assembly/QC | Lorraine Whitcombe;08/31/2026 02:16 | AgingFlag -> Red (91 days) | NightlyAging,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],HOLLINBECK|BRANDON|23572,75,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,06/18/2026 14:38:17,09/01/2026 02:30:00
67E3E96C0E60536198C9435861222345,970E,,10/09/2006 12:16:00,11/26/2006 22:16:00,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2006-000067,Closed,NPRC,nprc_awd_20050412_b12.dat,252,04/12/2005,10/09/2006,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,38 245 310,Jessup-Kane,Barbara,,T/5,Army of the United States,12/12/1944,01/09/1950,World War II,No,RQ000475,Barbara Jessup-Kane,Self,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,4,Yes,10/15/2006 12:16:00,ENG-2006-00850,10/24/2006 16:16:00,Pass,11/01/2006 19:16:00,E-06-3,11/08/2006 22:16:00,9405 5495 2788 6077 3791 39,11/26/2006 22:16:00,48,,,,Barbara Jessup-Kane,2192 Lincoln Way,Fort Wayne,IN,46827-8835,NOK provided DD-214 copy.,10/09/2006 12:16 | (new) -> Authorized | HRC-Transfer;10/15/2006 12:16 | Authorized -> Engraving | Ret Hamlin;10/24/2006 16:16 | Engraving -> Assembly/QC | Hector Amundsen;11/01/2006 19:16 | Assembly/QC -> Warehouse | Tamsin Greylock;11/08/2006 22:16 | Warehouse -> Shipped | Cletus Marchbanks;11/26/2006 22:16 | Shipped -> Closed | Ret Hamlin,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],JESSUP-KANE|BARBARA|46827,0,CN=Ret Hamlin/OU=CHPSID/O=TACOM,11/26/2006 22:16:00,
B3E14C33756CCEB1089B0BA704A8B21B,9722,,06/30/2026 10:57:33,07/28/2026 17:57:33,CN=HAAS-APP01/O=TACOM,,VMA-2026-000367,Shipped,Congressional,,,06/14/2026,06/30/2026,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,Congressional,***-**-3448,Rockwell-Sayre,Brandon,,SGT,Army National Guard,07/20/2010,10/25/2019,Global War on Terrorism,No,RQ000979,Brandon Rockwell-Sayre,Self,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,5,Yes,07/05/2026 15:57:33,ENG-2026-00851,07/14/2026 15:57:33,Pass,07/20/2026 16:57:33,D-01-2,07/28/2026 17:57:33,9405 5320 3847 6069 6180 90,,63,Amber,,,Brandon Rockwell-Sayre,4092 Jefferson Blvd,Tucson,AZ,85711,,06/30/2026 10:57 | (new) -> Authorized | Renata Vasquez-Holm;07/05/2026 15:57 | Authorized -> Engraving | Renata Vasquez-Holm;07/14/2026 15:57 | Engraving -> Assembly/QC | Hector Amundsen;07/20/2026 16:57 | Assembly/QC -> Warehouse | Ignatius Pardo;07/28/2026 17:57 | Warehouse -> Shipped | Cletus Marchbanks;08/31/2026 02:37 | AgingFlag -> Amber (63 days) | NightlyAging,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],ROCKWELL-SAYRE|BRANDON|85711,35,CN=Cletus Marchbanks/OU=CHPSID/O=TACOM,07/28/2026 17:57:33,09/01/2026 02:30:00
FB94699B6C570D478882AE6FE9B2FF51,973A,,06/29/2009 12:30:02,08/26/2009 20:30:02,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2009-000057,Closed,HRC,HRC_AWD_20060206_5.txt,390,02/06/2006,06/29/2009,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,39 902 900,Pettiford,Daniel,F,SFC,Regular Army,07/19/1945,11/02/1947,World War II,Yes,RQ001943,James Pettiford,Spouse,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,4,Yes,07/08/2009 12:30:02,ENG-2009-00852,07/19/2009 12:30:02,Pass,07/28/2009 16:30:02,F-17-6,08/05/2009 19:30:02,9405 5167 5908 1974 8968 27,08/26/2009 20:30:02,58,,,,James Pettiford,4853 Lincoln Rd,Burlington,VT,05439,,06/29/2009 12:30 | (new) -> Authorized | HRC-Transfer;07/08/2009 12:30 | Authorized -> Engraving | Renata Vasquez-Holm;07/19/2009 12:30 | Engraving -> Assembly/QC | Hector Amundsen;07/28/2009 16:30 | Assembly/QC -> Warehouse | Ignatius Pardo;08/05/2009 19:30 | Warehouse -> Shipped | Yolanda Strickland-Oby;08/26/2009 20:30 | Shipped -> Closed | Ret Hamlin,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],PETTIFORD|DANIEL|05439,0,CN=Ret Hamlin/OU=CHPSID/O=TACOM,08/26/2009 20:30:02,
71AF046C769CB160B9341DAA809EEAA7,974E,,12/07/2010 14:23:16,01/17/2011 00:23:16,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2010-000052,Closed,NPRC,nprc_awd_20080321_b43.dat,190,03/21/2008,12/07/2010,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,***-**-5536,Cartlewood,Justin,S,SGM,Regular Army,11/15/1999,01/27/2006,Global War on Terrorism,No,RQ001514,Justin Cartlewood,Self,CN=Ret Hamlin/OU=CHPSID/O=TACOM,5,No,,,12/21/2010 16:23:16,Pass,12/25/2010 19:23:16,F-02-5,12/29/2010 19:23:16,9405 5490 2598 5603 4721 69,01/17/2011 00:23:16,41,,,,Justin Cartlewood,2237 Willow Pl,El Paso,TX,79987,Requester called to confirm address.,12/07/2010 14:23 | (new) -> Authorized | HRC-Transfer;12/21/2010 16:23 | Authorized -> Assembly/QC | Benedetta Kowalczyk;12/25/2010 19:23 | Assembly/QC -> Warehouse | Tamsin Greylock;12/29/2010 19:23 | Warehouse -> Shipped | Cletus Marchbanks;01/17/2011 00:23 | Shipped -> Closed | Dwayne Petrakis,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],CARTLEWOOD|JUSTIN|79987,0,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,01/17/2011 00:23:16,
