UNID,NoteID,ParentUNID,Created,Modified,LastUpdatedBy,Attachments,JobNumber,CaseNumber,VeteranName,JobStatus,Priority,Items,EngravingText,Font,Machine,ProofChecked,QueuedDate,StartedDate,CompletedDate,Engraver,ReworkCount,Notes,DocReaders,DaysInQueue
D3B73F416E8E8A40D09678825E19869F,CE8A,,10/13/2018 10:54:39,10/19/2018 10:54:39,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2018-00638,VMA-2018-000049,"Quimbley, Rafael",Complete,Routine,Silver Star :: R. QUIMBLEY,R. QUIMBLEY,Script,Hand,Spelling verified against authorization record;Award matches line item,10/13/2018 10:54:39,10/13/2018 10:54:39,10/19/2018 10:54:39,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,6
17F862C37019B6C12A69DDBAD7AE0CE3,CE8E,,10/07/2018 11:16:54,10/10/2018 16:16:54,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2018-00590,VMA-2018-000044,"Pemberley, Nicole",Complete,Routine,Bronze Star Medal :: N. T. PEMBERLEY;Army Commendation Medal :: N. T. PEMBERLEY,N. T. PEMBERLEY,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,10/07/2018 11:16:54,10/09/2018 11:16:54,10/10/2018 16:16:54,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,3
107D628616B12D6925F13BA1A98219B2,CE92,,12/24/2010 12:57:31,01/08/2011 12:57:31,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2010-00649,VMA-2010-000039,"Urquhart, Karen",Complete,Congressional,Army Commendation Medal :: K. K. URQUHART,K. K. URQUHART,Block,Laser-1,Spelling verified against authorization record;Award matches line item,12/24/2010 12:57:31,12/25/2010 12:57:31,01/08/2011 12:57:31,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,15
F50F71AC11CDC3709FB72D9A59FF121D,CE96,,09/07/2011 16:55:54,09/23/2011 16:55:54,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2011-00257,VMA-2011-000022,"Galbreath, Ryan",Complete,Routine,Silver Star :: R. B. GALBREATH,R. B. GALBREATH,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,09/07/2011 16:55:54,09/07/2011 16:55:54,09/23/2011 16:55:54,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,16
D34A83394649CDA8A8B28E3F9E7E1B89,CE9A,,11/10/2012 12:59:29,11/14/2012 17:59:29,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2012-01199,VMA-2012-000109,"Urquhart, Raymond",Complete,Routine,Silver Star :: R. H. URQUHART;Army Commendation Medal :: R. H. URQUHART,R. H. URQUHART,Roman,Laser-1,Spelling verified against authorization record;Award matches line item,11/10/2012 12:59:29,11/11/2012 12:59:29,11/14/2012 17:59:29,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,4
479C7903F2F1ADDA18F6B9A40C977AAD,CE9E,,02/11/2016 20:20:31,02/27/2016 01:20:31,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2016-00168,VMA-2016-000012,"Kirkbride, Terrence",Complete,Routine,Army Commendation Medal :: T. KIRKBRIDE;Bronze Star Medal :: T. KIRKBRIDE,T. KIRKBRIDE,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,02/11/2016 20:20:31,02/14/2016 20:20:31,02/27/2016 01:20:31,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,16
53B2CB23B99F89E9975B80DC744EBD73,CEA2,,06/23/2016 18:05:10,06/27/2016 18:05:10,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2016-00714,VMA-2016-000049,"Altamirano, Luis",Complete,Congressional,Army Commendation Medal :: L. S. ALTAMIRANO,L. S. ALTAMIRANO,Roman,Laser-1,Spelling verified against authorization record;Award matches line item,06/23/2016 18:05:10,06/27/2016 18:05:10,06/27/2016 18:05:10,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,4
18B72FA44627CB142BDB4951F57E8FCF,CEA6,,11/10/2022 21:31:45,11/15/2022 00:31:45,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2022-01377,VMA-2022-000093,"Nakashima, Arthur",Complete,Routine,Purple Heart :: A. F. NAKASHIMA,A. F. NAKASHIMA,Roman,Laser-2,Spelling verified against authorization record;Award matches line item,11/10/2022 21:31:45,11/14/2022 21:31:45,11/15/2022 00:31:45,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
440736F1E4AA37F7A404E8233FE28BFA,CEAA,,01/07/2013 15:19:53,01/24/2013 20:19:53,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2013-00107,VMA-2012-000010,"Galbreath, Ernesto",Complete,Routine,Bronze Star Medal :: E. GALBREATH,E. GALBREATH,Block,Hand,Spelling verified against authorization record;Award matches line item,01/07/2013 15:19:53,01/11/2013 15:19:53,01/24/2013 20:19:53,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,17
B9B32E22A343FE666015A26DB2EFB1A4,CEAE,,02/10/2026 17:09:58,02/21/2026 22:09:58,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-01040,VMA-2026-000458,"Abernook, Gary",Complete,Routine,Army Commendation Medal :: G. N. ABERNOOK,G. N. ABERNOOK,Block,Laser-1,Spelling verified against authorization record;Award matches line item,02/10/2026 17:09:58,02/12/2026 17:09:58,02/21/2026 22:09:58,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,11
C62D3EB8DDE418457BC2C60B954E7912,CEB2,,10/01/2009 13:26:08,10/19/2009 16:26:08,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2009-01323,VMA-2009-000100,"Wexcombe, Charles",Complete,Routine,Purple Heart :: C. K. WEXCOMBE,C. K. WEXCOMBE,Block,Laser-1,Spelling verified against authorization record;Award matches line item,10/01/2009 13:26:08,10/01/2009 13:26:08,10/19/2009 16:26:08,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,18
092D3C9D7A1D7DFCEA644227DDBE37C7,CEB6,,03/21/2026 13:41:57,04/03/2026 13:41:57,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-01150,VMA-2026-000500,"Fairweather, Jamal",Complete,Routine,Bronze Star Medal :: J. C. FAIRWEATHER,J. C. FAIRWEATHER,Block,Laser-2,Spelling verified against authorization record;Award matches line item,03/21/2026 13:41:57,03/22/2026 13:41:57,04/03/2026 13:41:57,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,13
EDF9F352D501FFE220B6392EE337851E,CEBA,,02/01/2019 18:32:58,02/13/2019 22:32:58,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2019-00071,VMA-2019-000008,"Zimmerly, Earl",Complete,Congressional,Distinguished Flying Cross :: E. C. ZIMMERLY,E. C. ZIMMERLY,Block,Laser-1,Spelling verified against authorization record;Award matches line item,02/01/2019 18:32:58,02/04/2019 18:32:58,02/13/2019 22:32:58,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,12
26BE09B89FE606E9F1DB7729A8F86312,CEBE,,08/22/2019 15:17:18,09/06/2019 18:17:18,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2019-00243,VMA-2019-000017,"Palomares, Jose",Complete,Routine,Air Medal :: J. M. PALOMARES,J. M. PALOMARES,Script,Laser-1,Spelling verified against authorization record;Award matches line item,08/22/2019 15:17:18,08/23/2019 15:17:18,09/06/2019 18:17:18,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,15
21F3DB6B231294AB693849F9C8DC0552,CEC2,,05/18/2022 10:11:27,05/23/2022 15:11:27,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2022-00119,VMA-2022-000011,"TEMPLETON, Donna",Complete,Routine,Purple Heart :: D. N. TEMPLETON,D. N. TEMPLETON,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,05/18/2022 10:11:27,05/22/2022 10:11:27,05/23/2022 15:11:27,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
4891A7BC6579873BA128FD2AB074B6C9,CEC6,,02/27/2026 19:34:42,03/09/2026 22:34:42,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2026-00130,VMA-2026-000054,"Bramwold, Norman",Complete,Routine,Purple Heart :: N. J. BRAMWOLD,N. J. BRAMWOLD,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,02/27/2026 19:34:42,03/03/2026 19:34:42,03/09/2026 22:34:42,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,1,Rework: name misspelled on first pass - verified against DD-214.,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,10
E6351E450C4B861E014F746E39F9444F,CECA,,01/25/2010 14:04:00,01/31/2010 19:04:00,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2010-00967,VMA-2010-000061,"Palomares, Ralph",Complete,Routine,Army Commendation Medal :: R. PALOMARES,R. PALOMARES,Block,Laser-2,Spelling verified against authorization record;Award matches line item,01/25/2010 14:04:00,01/27/2010 14:04:00,01/31/2010 19:04:00,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,6
D43E6DE6E5A75B6E7B5AD84906F43424,CECE,,05/30/2022 18:55:14,06/03/2022 18:55:14,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2022-00896,VMA-2022-000069,"Ullswater, Jessica",Complete,Routine,Distinguished Flying Cross :: J. N. ULLSWATER,J. N. ULLSWATER,Script,Rotary-A,Spelling verified against authorization record;Award matches line item,05/30/2022 18:55:14,06/01/2022 18:55:14,06/03/2022 18:55:14,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,4
4B4B497E58D4B27A26D50943FBA93E92,CED2,,04/26/2017 17:00:35,04/29/2017 22:00:35,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2017-01058,VMA-2017-000085,"THORNBURY, Barbara",Complete,Routine,Bronze Star Medal :: B. THORNBURY,B. THORNBURY,Roman,Laser-2,Spelling verified against authorization record;Award matches line item,04/26/2017 17:00:35,04/30/2017 17:00:35,04/29/2017 22:00:35,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,3
A0A48FE1E883A5ACFDE8CA6666A9BD10,CED6,,01/23/2025 12:43:30,02/02/2025 15:43:30,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2025-00924,VMA-2025-000098,"Norquist, Michael",Complete,Routine,Bronze Star Medal :: M. F. NORQUIST,M. F. NORQUIST,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,01/23/2025 12:43:30,01/23/2025 12:43:30,02/02/2025 15:43:30,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,10
1ED3CA7DF08EE6A4D1083C6FDC920E69,CEDA,,08/14/2024 15:19:56,08/27/2024 16:19:56,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2024-00788,VMA-2024-000065,"Quinonez, Anthony",Complete,Congressional,Army Commendation Medal :: A. C. QUINONEZ,A. C. QUINONEZ,Roman,Laser-1,Spelling verified against authorization record;Award matches line item,08/14/2024 15:19:56,08/14/2024 15:19:56,08/27/2024 16:19:56,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,13
9E95F4EE2F1E2A74989BF4579DEED1BD,CEDE,,06/15/2024 19:56:42,06/24/2024 22:56:42,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2024-00517,VMA-2024-000045,"Wickersham, Nicole",Complete,Congressional,Silver Star :: N. D. WICKERSHAM,N. D. WICKERSHAM,Block,Laser-1,Spelling verified against authorization record;Award matches line item,06/15/2024 19:56:42,06/17/2024 19:56:42,06/24/2024 22:56:42,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,9
2EDF164340874A107D09C0D7C5B563A0,CEE2,,08/06/2004 15:44:47,08/06/2004 15:44:47,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,ENG-2004-00329,VMA-2004-000023,"Rockwell, Stephanie",Cancelled,Routine,Silver Star :: S. C. ROCKWELL;Bronze Star Medal :: S. C. ROCKWELL;Army Commendation Medal :: S. C. ROCKWELL,S. C. ROCKWELL,Block,,,08/06/2004 15:44:47,,,,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,0
C5A494D45E796A1BE89B335583185D3E,CEE6,,05/20/2019 13:21:05,05/20/2019 13:21:05,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,ENG-2019-01218,VMA-2019-000098,"Barrowclough, Brian",Cancelled,Expedite,Silver Star :: B. BARROWCLOUGH,B. BARROWCLOUGH,Block,,,05/20/2019 13:21:05,,,,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,0
9D10ADCD19E74565514EB8156D15B2D1,CEEA,,12/02/2019 11:31:04,12/19/2019 12:31:04,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2019-00376,VMA-2019-000030,"Cartlewood, Luis",Complete,Congressional,Army Commendation Medal :: L. P. CARTLEWOOD,L. P. CARTLEWOOD,Block,Hand,Spelling verified against authorization record;Award matches line item,12/02/2019 11:31:04,12/05/2019 11:31:04,12/19/2019 12:31:04,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,17
BE9614F0B447DA8CA4BB29D8831B3A83,CEEE,,03/16/2015 12:17:17,03/23/2015 17:17:17,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2015-01001,VMA-2015-000079,"Wickersham Jr., Harold",Complete,Routine,Army Commendation Medal :: H. C. WICKERSHAM JR.,H. C. WICKERSHAM JR.,Block,Hand,Spelling verified against authorization record;Award matches line item,03/16/2015 12:17:17,03/16/2015 12:17:17,03/23/2015 17:17:17,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,7
C3ECF537873D270B15162620D24EF5EF,CEF2,,02/11/2026 21:00:23,02/20/2026 01:00:23,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2026-00975,VMA-2010-000055,"Castellanos, Joshua",Complete,Routine,Purple Heart :: J. J. CASTELLANOS,J. J. CASTELLANOS,Script,Laser-1,Spelling verified against authorization record;Award matches line item,02/11/2026 21:00:23,02/15/2026 21:00:23,02/20/2026 01:00:23,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,9
2C2922D972451DE60002858E02645F58,CEF6,,09/30/2014 13:14:56,10/09/2014 17:14:56,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2014-00971,VMA-2014-000080,"Cartlewood, Matthew",Complete,Routine,Silver Star :: M. E. CARTLEWOOD,M. E. CARTLEWOOD,Block,Laser-2,Spelling verified against authorization record;Award matches line item,09/30/2014 13:14:56,10/03/2014 13:14:56,10/09/2014 17:14:56,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,9
18FF9B598D3FCC42A88C2C4AE6560EE0,CEFA,,07/09/2010 19:19:11,07/20/2010 19:19:11,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2010-01205,VMA-2010-000084,"Nakashima, Timothy",Complete,Congressional,Army Commendation Medal :: T. J. NAKASHIMA;Bronze Star Medal :: T. J. NAKASHIMA;Air Medal :: T. J. NAKASHIMA;Purple Heart :: T. J. NAKASHIMA,T. J. NAKASHIMA,Roman,Laser-2,Spelling verified against authorization record;Award matches line item,07/09/2010 19:19:11,07/09/2010 19:19:11,07/20/2010 19:19:11,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,11
5D5FB1FD002E2FD77FA01E535C7446A5,CEFE,,12/02/2016 10:06:56,12/06/2016 10:06:56,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2016-00630,VMA-2016-000044,"Isherwood, David",Complete,Routine,Silver Star :: D. M. ISHERWOOD,D. M. ISHERWOOD,Block,Laser-2,Spelling verified against authorization record;Award matches line item,12/02/2016 10:06:56,12/06/2016 10:06:56,12/06/2016 10:06:56,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,4
920117AF3119A7417A46A11846A47547,CF02,,12/09/2007 21:52:52,12/21/2007 02:52:52,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2007-01381,VMA-2007-000088,"Hinojosa, Daniel",Complete,Routine,Silver Star :: D. A. HINOJOSA,D. A. HINOJOSA,Block,Hand,Spelling verified against authorization record;Award matches line item,12/09/2007 21:52:52,12/09/2007 21:52:52,12/21/2007 02:52:52,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,12
F43E3DE02BEB249052CF798647CE3585,CF06,,11/25/2025 18:52:24,12/05/2025 20:52:24,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2025-01171,VMA-2025-000127,"Rockwell-Sayre, Justin",Complete,Routine,Purple Heart :: J. F. ROCKWELL-SAYRE,J. F. ROCKWELL-SAYRE,Script,Laser-1,Spelling verified against authorization record;Award matches line item,11/25/2025 18:52:24,11/25/2025 18:52:24,12/05/2025 20:52:24,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,10
344664BC50BEC1C0C61A29A28DE34045,CF0A,,04/24/2026 10:08:46,05/01/2026 12:08:46,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-00484,VMA-2026-000202,"Palomares, Arthur",Complete,Routine,Silver Star :: A. F. PALOMARES,A. F. PALOMARES,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,04/24/2026 10:08:46,04/28/2026 10:08:46,05/01/2026 12:08:46,CN=Hector Amundsen/OU=CHPSID/O=TACOM,1,Rework: name misspelled on first pass - verified against DD-214.,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,7
01E8E18CD67A424CF3EE6A86461FBFF3,CF0E,,12/20/2015 14:47:40,12/25/2015 18:47:40,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2015-00503,VMA-2015-000043,"Maldonado-Vega, Nicole",Complete,Routine,Air Medal :: N. H. MALDONADO-VEGA,N. H. MALDONADO-VEGA,Block,Laser-1,Spelling verified against authorization record;Award matches line item,12/20/2015 14:47:40,12/20/2015 14:47:40,12/25/2015 18:47:40,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
5CBB2B40347780505AEEDA9357CEF82E,CF12,,08/30/2013 14:01:30,09/15/2013 18:01:30,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2013-00680,VMA-2013-000044,"Lattimore, Jamal",Complete,Routine,Bronze Star Medal :: J. N. LATTIMORE;Purple Heart :: J. N. LATTIMORE;Air Medal :: J. N. LATTIMORE,J. N. LATTIMORE,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,08/30/2013 14:01:30,09/01/2013 14:01:30,09/15/2013 18:01:30,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,16
0028F18812A6AC692C6757A246DCBB0F,CF16,,12/18/2019 11:39:59,12/24/2019 16:39:59,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2019-00548,VMA-2019-000045,"Kirkbride, Karen",Complete,Congressional,Purple Heart :: K. W. KIRKBRIDE,K. W. KIRKBRIDE,Roman,Hand,Spelling verified against authorization record;Award matches line item,12/18/2019 11:39:59,12/19/2019 11:39:59,12/24/2019 16:39:59,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,6
3520929C2B78ED165B64C37CF0180B73,CF1A,,03/01/2008 12:07:24,03/19/2008 13:07:24,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2008-00300,VMA-2008-000016,"Norquist, Walter",Complete,Routine,Silver Star :: W. R. NORQUIST;Distinguished Flying Cross :: W. R. NORQUIST,W. R. NORQUIST,Block,Hand,Spelling verified against authorization record;Award matches line item,03/01/2008 12:07:24,03/01/2008 12:07:24,03/19/2008 13:07:24,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,18
1E49EEF1F75C4E5A88EE25219DC64205,CF1E,,06/27/2025 18:14:46,07/10/2025 22:14:46,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2025-01453,VMA-2025-000160,"Galbreath, Angela",Complete,Routine,Army Commendation Medal :: A. GALBREATH,A. GALBREATH,Block,Hand,Spelling verified against authorization record;Award matches line item,06/27/2025 18:14:46,06/30/2025 18:14:46,07/10/2025 22:14:46,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,13
BC5431433EE76237EE79D8653A5C84C2,CF22,,10/21/2021 20:59:10,11/07/2021 20:59:10,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2021-00280,VMA-2021-000023,"Norquist, Jessica",Complete,Congressional,Silver Star :: J. P. NORQUIST,J. P. NORQUIST,Script,Rotary-A,Spelling verified against authorization record;Award matches line item,10/21/2021 20:59:10,10/25/2021 20:59:10,11/07/2021 20:59:10,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,17
419C2BD34F68D04A758B3CF51C704A69,CF26,,11/25/2009 14:07:18,11/29/2009 19:07:18,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2009-00632,VMA-2009-000040,"Hollinbeck, Patricia",Complete,Routine,Purple Heart :: P. F. HOLLINBECK,P. F. HOLLINBECK,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,11/25/2009 14:07:18,11/27/2009 14:07:18,11/29/2009 19:07:18,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,4
FFB1071F86E14A5E6970575F19B729DC,CF2A,,08/31/2008 14:40:55,09/04/2008 15:40:55,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2008-01432,VMA-2008-000095,"Ostrowski, Stephanie",Complete,Routine,Distinguished Flying Cross :: S. M. OSTROWSKI,S. M. OSTROWSKI,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,08/31/2008 14:40:55,09/04/2008 14:40:55,09/04/2008 15:40:55,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,4
0940841C2E1D2E6D68C87A634D257CC2,CF2E,,09/17/2023 20:01:17,09/17/2023 20:01:17,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,ENG-2023-00144,VMA-2026-000050,"Coldwater, Dorothy",Cancelled,Congressional,Distinguished Flying Cross :: D. B. COLDWATER,D. B. COLDWATER,Block,,,09/17/2023 20:01:17,,,,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,0
C3295C84E51DEF88DEF7E2922BFAF48E,CF32,,08/15/2005 15:48:36,08/18/2005 19:48:36,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2005-00145,VMA-2005-000016,"Prendergast, Hector",Complete,Routine,Army Commendation Medal :: H. K. PRENDERGAST,H. K. PRENDERGAST,Script,Rotary-A,Spelling verified against authorization record;Award matches line item,08/15/2005 15:48:36,08/19/2005 15:48:36,08/18/2005 19:48:36,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,3
E6DF3DD89871278686DF09631B0CC662,CF36,,05/22/2024 13:27:41,06/03/2024 14:27:41,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2024-01415,VMA-2024-000116,"Benavidez, Jose",Complete,Routine,Army Commendation Medal :: J. BENAVIDEZ,J. BENAVIDEZ,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,05/22/2024 13:27:41,05/23/2024 13:27:41,06/03/2024 14:27:41,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,12
187B8460AE93EE456772B9AD37633325,CF3A,,08/21/2012 12:35:49,09/01/2012 16:35:49,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2012-00212,VMA-2012-000022,"Sallisaw, Ryan",Complete,Routine,Army Commendation Medal :: R. L. SALLISAW,R. L. SALLISAW,Block,Hand,Spelling verified against authorization record;Award matches line item,08/21/2012 12:35:49,08/22/2012 12:35:49,09/01/2012 16:35:49,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,11
